2451709443	ucdt	Phantasm Helmet
2451814696	ucdt	Next Track
2451825618	ucdt	Archon 3 Decal
2451959228	ucdt	Yağmacı Araç Kornası 01 Desciption
2451988115	ucdt	Ghanan Research Labs
2452155306	ucdt	Piyade Savar Tareti: Altın Madalya
2452222374	ucdt	Kokpit: GreenOlive Glass
2452241294	ucdt	3 gün boyunca +50% kaynak puanı kazanırsınız. Bu güçlendirme sadece bu karakterde kullanılabilir.
2452347367	ucdt	Çek Cumhuriyeti Araç Çıkartması
2452441772	ucdt	M20 Mustang
2452479514	ucdt	This is where you can change your armor and loadout.
2452522297	ugdt	Yağmacı Wildcat Plating
2452541175	ucdt	Becerikli
2452603035	ucdt	Onarıcı El Bombası
2452780390	ucdt	T9 CARV-S: Gümüş Madalya
2452784288	ucdt	Roketatar Tüfek: Rozet
2453190319	ucdt	Kinetik Zırh 1
2453219345	ucdt	Sıhhiye için Yetenek yuvası sertifikaları'nın kilidini aç.
2453262046	ucdt	Hubcaps TR002 (DNT)
2453468638	ucdt	M20 Wyvern: Rozet
2453547082	ucdt	Özel
2453592838	ucdt	Silahın yeniden dolum hızını 0.1 saniye azaltır.
2453911418	ucdt	Make your presence known with this high-pitch horn from Nanite Systems. All factions can use this gear.
2453929685	ucdt	Adds a windshield to the Tacizci. NC use only.
2453935410	ucdt	C2120 AP
2454002770	ucdt	Teğmen
2454019750	ucdt	Müfreze Taktik Planı
2454075902	ucdt	LC3 Jaguar: Auraksium Madalyası
2454096942	ucdt	Mesafe
2454116376	ucdt	Single Use Arid Forest Araç Kamuflajı
2454173698	ucdt	Ripper: Gümüş Madalya
2454217190	ugdt	Pistol Packin' Mama Araç Çıkartması
2454219891	ucdt	Signifer 5 Decal
2454367615	ucdt	LA1 Anchor: Auraksium Madalyası
2454516336	ucdt	Tawrich
2454531419	ucdt	LOCK
2454601484	ucdt	Galaksi için boşta bekleme süresini 21 dakika'ya çıkartır.
2454618866	ucdt	SOAS-20 AE: Altın Madalya
2454629633	ugdt	Sivrisinek Bloodwasp Fins
2454664187	ucdt	Asker
2454715653	ucdt	Kritik Süvari Öldürme Yardımı
2454768408	ugdt	Suit Squad Araç Çıkartması
2454788784	ucdt	Photon A2A Füzeleri: Bakır Madalya
2454800227	ucdt	NC's Medic 11A
2454861836	ucdt	Apply the Rock Lichen camo pattern to your armor. VS use only.
2454997512	ucdt	Antenna Ball - Blue
2455110231	ucdt	P2-120 AP: Altın Madalya
2455123551	ucdt	Identified an enemy Liberator.
2455332125	ucdt	M40 Gazap: Bakır Madalya
2455405609	ucdt	Sivrisinek Mass Driver
2455561722	ucdt	Adds Sarı Şasi Aydınlatması to the under carriage of the Tacizci. NC use only.
2455826209	ucdt	The Rebel's  Skull Helmet causes terror in those unfortunate enough to oppose its wearer.
2455960016	ucdt	Cephane Kapasitesi 9
2456155464	ucdt	Esamir: Cap and Hold
2456484880	ugdt	Desert Grassland Silah Kamuflajı
2456577739	ucdt	Pistol Packin' Mama Araç Çıkartması
2456672267	ucdt	Silahın varsayılan cephane kapasitesine toplamda 1800 mermi ekler.
2456774631	ucdt	MODÜLLER
2456848768	ucdt	Sıfırla
2457186681	ugdt	Hex Fiber Araç Kamuflajı
2457459297	ucdt	[*target*] manga'ya davet edildi.
2457470012	ucdt	AU 07
2457604815	ucdt	VS: SMG  Decal
2457689851	ucdt	NC Infiltrator Personal Shield Rank 1
2457756102	ugdt	Ortho Digital Camo
2457803216	ugdt	Cell Camo
2457811309	ucdt	Silah Lazeri, silahın nişan alma doğruluğunu ve havada tutuş hassasiyetini 25% arttırır.
2457832226	ucdt	M2 Mutilator
2457937497	ucdt	NC I Win Button (OS)
2457947449	ucdt	M20 Balistik-H
2458013363	ucdt	Lightning Damage
2458085096	ucdt	KURTARICI: SAVUNMA YUVASI
2458329517	ugdt	Yumuşak Uçlu Mühimmat
2458349331	ucdt	Ekipman Terminali
2458374425	ugdt	Force Field Material Platform
2458581987	ucdt	VE-LR Obelisk
2458591658	ucdt	Baka Decal
2458640812	ugdt	NS-61 Emissary
2458681609	ucdt	VS: MAX Flame 01 Left: Rail: Extended Description
2458706076	ugdt	Vinewave Silah Kamuflajı
2458728448	ucdt	Attaches a Coaxial 60mm Mortar to the 150mm Artillery Cannon. 60mm Mortar cannons fire explosive rounds with large blast areas that are most effective against infantry targets. (NC)
2458933748	ucdt	Digital Pumpkin Silah Kamuflajı
2459220519	ucdt	Failed to join channel
2459338837	ucdt	Kokpit: DarkRed Glass
2459392624	ucdt	Yakınlık Radarı'nın tarama menzilini 40 metreye çıkarır.
2459448055	ucdt	NC: Shotgun Decal
2459617604	ucdt	Earn points by holding Auraxis Firearms Corp, Crux Headquarters, The Bastion or The Ascent.
2459683325	ucdt	Chaos: Bakır Madalya
2459899504	ucdt	TMIR-6 Brazer: Gümüş Madalya
2459943549	ucdt	Esamir, buzul dağları, engebeli yolları ve kaygan zeminleri olan bir bitki örtüsüne sahiptir.
2459950675	ucdt	Kilitlenmelere karşı kitlenme süresini 0.25 saniye uzatır. Aracın mini haritada otomatik olarak işaretlenme aralığını 75 metreye düşürür.
2460224775	ucdt	Rampart Wall
2460434371	ucdt	Suit Squad Araç Çıkartması
2460558828	ucdt	River Flurry Camo
2460579816	ucdt	Gelişmiş çekiş, dönüş, fren ve geri gitme hızı ile donatılmıştır.
2460735050	ucdt	TR Patriot Flare Gun Ribbon
2460773531	ucdt	Wearable by Combat Medic. VS use only.
2460782029	ucdt	2016 Holiday Countdown Day 3 & 4
2460923144	ucdt	Casus Proximity Alarm
2460956143	ucdt	NS Patriot Flare Gun Ribbon
2460958487	ucdt	Life Support System 4 (11103) (DNT)
2461144742	ucdt	NC: Sniper Rifle Decal
2461247131	ucdt	YARDIM İSTE
2461281923	ucdt	Silahın varsayılan cephane kapasitesine toplamda 150 mermi ekler.
2461356086	ugdt	Signifer 5 Decal
2461507802	ucdt	Slows and disorients enemies within its blast radius.
2461625808	ucdt	Adds Turuncu Şasi Aydınlatması to the under carriage of the Tacizci. TR use only.
2461662662	ugdt	SALT Zırh Çıkartması
2461767372	ucdt	TAKVİYE GEREKLİ
2461772091	ucdt	Sly Bomber Araç Çıkartması
2461964420	ucdt	Ascent
2462062741	ugdt	Sivrisinek Courtesy Flush Horn
2462181570	ucdt	NC: MAX: Defensive: Auto Repair 3
2462632577	ugdt	Atv Gold Bumper 006
2462842715	ucdt	Silahın varsayılan cephane kapasitesine toplamda 14 top mermisi ekler.
2462868260	ucdt	Ascendant 1
2462912864	ucdt	Cephane
2463003941	ucdt	VS - Heavy Pistol - Mid - V3 Description(Delete Me -BB)
2463049397	ugdt	VS Male Sniper
2463060093	ucdt	MKV-B Suppressed: Bakır Madalya
2463635411	ucdt	15% Tecrübe Güçlendirmesi
2464017801	ucdt	Flare VE6: Auraksium Madalyası
2464034574	ugdt	Snowball Camo
2464047483	ucdt	Cannot invite [*target*] to squad because it is not valid.
2464092125	ucdt	Blueshift VM5
2464133380	ucdt	Sivrisinek'in edinim süresini 600 saniye azaltır.
2464189051	ucdt	Tesis taretleri'nin ısınma verimliliğini artırır.
2464448189	ucdt	Silahın yeniden dolum hızını 0.15 saniye azaltır.
2464482639	ucdt	Rocket Launcher lock-on Speed 3 Description
2464761528	ucdt	India Scrub
2464878203	ucdt	Tırpan Procyon Blades
2465022846	ucdt	10000  Sertifika Puanı
2465059444	ucdt	NC6 Gauss SAW: Altın Madalya
2465155559	ucdt	NS-AM7 AE/NC Archer: Altın Madalya
2465178420	ugdt	Dash Cloak 1 (13510) (DNT)
2465258051	ucdt	Lojistik
2465508421	ugdt	Titan-150 HEAT
2465574389	ucdt	Tacizci Sawblade Hubcaps
2465590421	ugdt	Crazy Hamster Zırh Çıkartması
2465611504	ucdt	NS: Anti Materiel Rifle Description
2465659416	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı sadece TR kullanabilir.
2466300955	ugdt	Tacizci Wilderness Bumper
2466375128	ucdt	VS: Shotgun Rectangle Decal
2466382755	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı tüm taraflar kullanabilir.
2466411128	ucdt	Yağmacı Öldürme Yardımı
2466995761	ucdt	Contains a NS-15M2 plus 1000 Certs
2467043648	ucdt	Sivrisinek'in edinim süresini 420 saniye azaltır.
2467243161	ucdt	Share your email address with Daybreak Game Company to opt-in and receive:<br /><font size='14' ><br /></font><ul><li>NS Autoblade virtual item</li><li>One Day Experience Boost</li><li>News & Special Offers from Daybreak Game Company</li></ul>
2467254873	ucdt	Unlock the Urban Forest camo pattern for your armor, weapons and vehicles. TR use only.
2467262585	ucdt	Silahın varsayılan cephane kapasitesine toplamda 11 top mermisi ekler.
2467286539	ucdt	Aracınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı sadece TR kullanabilir.
2467416983	ucdt	MAP VIEW
2467529695	ugdt	Locklets
2467620019	ucdt	[*player*] arkadaşlık isteğini kabul etti.
2467735790	ugdt	Bear Cavalry
2467758293	ucdt	Avalanche Silah Kamuflajı
2468193800	ucdt	Legionary 1
2468401586	ugdt	LevelCap Decal
2468409679	ucdt	Faven Miğfer Paketi
2468534185	ucdt	Mühendis: Repair 10,000 Damage to Phalanx Turrets
2468694916	ucdt	Roketatar Tüfek: Altın Madalya
2468749149	ucdt	Lightning Decal
2468980507	ugdt	Explosive Ordnance Disposal HUD 2 (11043) (DNT)
2469173215	ucdt	Silahın yeniden dolum hızını 0.24 saniye azaltır.
2469259841	ugdt	Sgt. Major 1 Decal
2469336860	ucdt	<font color="#7FF4FF">Yapı Bonusu:</font>
2469388755	ucdt	Gelişmiş hız ve ivme ile donatılmıştır. (Bir önceki seviyeden daha etkilidir)
2469554144	ucdt	Tacizci Interceptor Windshield
2469586706	ucdt	Doğruluk
2469628614	ucdt	<font color="#7FF4FF">HARİTA</font> arazi detaylarını ve taktik paylaşım bilgilerini gösterir. Haritada kendinizi bulma, gezinme, yakınlaştırma ve uzaklaştırma için <font color="#7FF4FF">NAVİGASYON KONTROLLERİ</font>'ni kullanabilirsiniz. You can view the other continents of Auraxis by selecting them from the <font color="#7FF4FF">CONTINENTS</font> panel. Your current position in the world is always represented with an <font color="#D4682D">ORANGE</font> arrow.
2469638910	ucdt	İleri Öncü Kalkanı
2469743367	ucdt	Defend the Security Console
2470021626	ugdt	Whirlwind Hubcaps
2470021918	ucdt	Silahın yeniden dolum hızını 0.1 saniye azaltır.
2470040232	ucdt	Cephane Kapasitesi 6
2470162940	ucdt	NC Digital Blue
2470235087	ucdt	Petal
2470260925	ucdt	Searhus.SO.27
2470469967	ucdt	Silahın varsayılan cephane kapasitesine toplamda 12 top mermisi ekler.
2470544921	ucdt	Enter Game Code Here...
2470823560	ucdt	Reduces the amount of damage received from explosions by 20%
2470938097	ucdt	3x Optik Yakınlaştırma
2470970613	ucdt	NS-60 Flamethrower Left Description Placeholder
2471075970	ucdt	Vanu Egemenliği'nin logosunu içeren bir afiş direği.
2471101089	ucdt	Enforcer ML65-H
2471135604	ucdt	First Sgt. 1 Decal
2471600423	ucdt	Could not transfer leadership at this time.
2471690461	ucdt	The VSSC Gen II Laser Cannon a very high speed weapon capable of tearing through enemy soldiers and armored vehicles in a short amount of time.
2471805509	ucdt	"I" Hood Ornament
2471811575	ucdt	TR's Yarıcı of Unity Description
2471901010	ucdt	AM7-XOXO
2472047002	ucdt	Enhanced Refining 3
2472153755	ucdt	VS Elite Pistol Pack
2472171036	ucdt	WLT-Hızlı
2472202917	ucdt	Castellan 2 Decal
2472396003	ucdt	Silahınızı gizlemek için bir kamuflaj. Bu kamuflajı sadece NC kullanabilir.
2472593954	ucdt	Otomatik Piyade Savar Tareti: Gümüş Madalya
2472626355	ucdt	Red Öncü Chassis Lights
2472708266	ucdt	M20 Suna: Bakır Madalya
2472754466	ucdt	Valentine's Day Horn Description
2472766199	ucdt	NS-60 Flamethrower: Bakır Madalya
2472792220	ucdt	Capture 3 Resources on Amerish
2472800612	ucdt	151st Freedom Fighters Zırh Çıkartması
2472813198	ucdt	Allows use of the mid-range 3.4x V3 Holographic scope.
2472830860	ucdt	Cephane Kapasitesi 1
2473021183	ucdt	VS Kadın Mühendis 
2473873656	ucdt	VS Erkek Mühendis 
2473975653	ugdt	Axolotl Helmet
2474071607	ucdt	Medic Protos Helmet
2474094460	ucdt	I'm a little banged up doc.
2474153718	ucdt	Sivrisinek Alert Glass Decal
2474251135	ucdt	M60-A Bulldog: Gümüş Madalya
2474308404	ucdt	Advanced targeting system can lock-on to air and ground vehicles
2474409489	ucdt	Dash Cloak 1 (13511) (DNT)
2474460621	ucdt	The anti-air NS-10 Burster uses Smart Unguided Projectiles to explode in the presence of ferrous material at high speeds. All factions can use NS weapons.
2474777579	ucdt	Implant Test Bundle
2474842377	ucdt	Calibrated for accuracy, the Scorpius VA75 is able to hit targets reliably that other SMGs would miss.
2474845453	ucdt	Genudine
2474853188	ucdt	Sivrisinek Skull Glass Decal
2474927980	ucdt	Apply the Indar Plateau camo pattern to your armor. All factions can use this gear.
2474977456	ucdt	The Halloween Event has begun! Logging in has granted you this free mask which can be worn throughout the event for a bonus 10% xp! Start collecting pumpkin seeds now to earn Halloween helmets that you can wear through the year! 
2475148395	ucdt	Make Yağmacı turn faster
2475207018	ugdt	Lonestar Helmet
2475273221	ucdt	The TR brass thinks you're overdue for an upgrade to that standard issue armor! Act now for a deep discount on a variety of composite helmets and armors!
2475291755	ucdt	EM1: Auraksium Madalyası
2475536942	ucdt	Yapışkan El Bombası: Bakır Madalya
2475796935	ugdt	Suit Squad Zırh Çıkartması
2475804426	ugdt	VS Gruff Ses Paketi
2475999193	ucdt	NS "Heatwave" Decimator: Bakır Madalya
2476346773	ucdt	Hunter QCX-P
2476505116	ucdt	Apply the Abstract Circle camo pattern to your weapon. TR use only.
2476661229	ucdt	Aegis7 Zırh Çıkartması
2476701575	ucdt	Chrome Wings Hood Ornament
2476813197	ucdt	Freyr Ana Canlandırma Odası
2476830839	ucdt	Reduces the amount of damage received from explosions by 10%
2476884517	ugdt	Freedom Maker Zırh Çıkartması
2476949949	ucdt	Korna
2477023383	ugdt	Bacon
2477117000	ugdt	Tacizci Light Stripe Tires
2477154255	ucdt	Aries
2477243919	ucdt	<font color="#7FF4FF">Savunma Bonusu:</font>
2477318161	ucdt	Silahın yeniden dolum süresini 7.5% azaltır.
2477321047	ucdt	Apply the single use India Scrub camo pattern to your weapon. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
2477354310	ucdt	Heyoka West Gate
2477429435	ugdt	Tank Rotation 2
2477499527	ucdt	Apply the Abstract Circle camo pattern to your vehicle. VS use only.
2477520806	ucdt	Sıçrama Jetleri 1
2477607651	ucdt	Moon Decal
2477618065	ucdt	<font color="#7FF4FF">+50%</font> Kaynak
2477642902	ucdt	VS Bombs: Gümüş Madalya
2477721037	ugdt	GD Titan 113 Helmet
2477830452	ucdt	G40-F Korucu: Gümüş Madalya
2477853767	ucdt	Yeni Birleşim
2478001854	ugdt	Halloween Pin-Up Decal
2478198862	ucdt	Düşman oyuncuları, işaretlemediğiniz sürece kafalarının üzerinde üçgen bir işaret çıkmaz.
2478376406	ucdt	Canis: Auraksium Madalyası
2478434859	ucdt	Emir vermek için bir Manga'ya veya Müfreze'ye liderlik yapıyor olmanız gerekir.
2478543291	ucdt	T32 Bull
2478549098	ucdt	Yapışkan El Bombası: Altın Madalya
2478567519	ucdt	Kurtarıcı Holiday Song Horn
2478974984	ucdt	TR1 Lumifiber Trim
2479111248	ucdt	Yıkım Çantası
2479233886	ucdt	Launches cubes!
2479372858	ucdt	Yarıcı Recon Guard
2479381452	ucdt	Eschaton Locust Helmet
2479419056	ucdt	NS-10 Burster: Auraksium Madalyası
2479449767	ucdt	Jump Jets 1 Description (14024) (DNT)
2479451788	ucdt	MAST
2479493822	ucdt	Increases the amount of rockets carried
2479497405	ucdt	Keskin Nişancı Tüfeği kullanarak kellesine ödül konulmuş düşman öldür.
2479688398	ucdt	Topçu Koltuğu Leşleri
2479809080	ucdt	Flak Ammo
2480002849	ucdt	NC Infiltrator Tank Mine Description
2480153723	ucdt	Tabanca: TSR Kovac
2480248313	ucdt	Şimdiye kadar harcamış olduğun sertifika puanlarını yanlış yerleremi harcadın?<br /> Sertifika puanlarının geriye iadesi için bu son şansın. Bu fırsatı iyi değerlendir.
2480253096	ucdt	Bu ses paketiyle askerlerinizin sesini özelleştirin. Bu ses paketini sadece YB Kadın karakterleri kullanabilir. 
2480275898	ucdt	Araç alma kuyruğundan kaldırıldınız, çünkü [*reason*].
2480488580	ucdt	Apply the Carbon Fiber camo pattern to your weapon. VS use only.
2480511063	ucdt	Zırhınıza yapıştırılabilir bir çıkartma. Bu çıkartmayı sadece NC kullanabilir
2480598131	ucdt	Enforcer ML85-H: Altın Madalya
2480782989	ucdt	Kapalı
2480894213	ucdt	The NS-11P is a platinum variant of the NS-11A.  Its large, rapid-reload magazine and high-velocity cartridges complement its variety of attachments. All factions can use NS weapons.
2480951198	ucdt	Cert Attachment Description
2481166984	ucdt	Kd. Başçavuş Çıkartması 3
2481236492	ucdt	Otomatik Piyade Savar Tareti Tespit Bonusu
2481304074	ucdt	Hızlı Yükselme Jetleri 4
2481409936	ugdt	8x Dürbün
2481430015	ucdt	Boot Camp Pack
2481525082	ugdt	Bravo Mangası Yol İşareti
2481587645	ucdt	Silah Lazeri, silahın nişan alma doğruluğunu ve havada tutuş hassasiyetini 25% arttırır.
2481638950	ucdt	WAR EFFORT SCOREBOARD
2481746999	ucdt	Reflex Sight
2481768280	ugdt	Preceptor
2481907122	ucdt	Galaksi Turn Rate - Seviye 3
2481917829	ugdt	AVA Hafif Taarruz Zırhı
2481941972	ugdt	Aydınlığın 5. Yılı Araç Çıkartması
2482292421	ucdt	VS - Shared - Heavy Pistol - V5 Description(Delete Me -BB)
2482330828	ucdt	Yarıcı Duskbuster Headlights
2482369782	ugdt	Justicar 4 Decal
2482387179	ucdt	Failure will not be tolerated!
2482472899	ugdt	Galaksi Pipe Organ Horn
2482531956	ugdt	Yağmacı Wildcat Cockpit
2482577170	ugdt	Epsilon Immortal Helmet
2482676753	ucdt	Your targeting dart entered a no deploy area and has been destroyed.
2482735686	ucdt	Vehicles can take a lot of damage before being destroyed. Use explosive ordnance and stay close to cover when attacking them.
2482867782	ucdt	Silahın yeniden dolum hızını 0.12 saniye azaltır.
2482904458	ugdt	Catalyst Grunge
2482931198	ucdt	SandyScrub NC002
2483535596	ucdt	E540 Roketatar: Altın Madalya
2483654074	ucdt	Immortal 1 Decal
2483741902	ucdt	Quasar VM1: Auraksium Madalyası
2483834237	ugdt	Amerish Leaf - Single Use
2483892389	ucdt	Rx2 (2x) - Sarı Nokta
2484024122	ucdt	Holographic laser reflex sight designed to create a lightweight, yet accurate, sight
2484104093	ucdt	Allows the Infiltrator to use IFF Grenades which are capable of detecting enemy troops within its scanning radius.
2484248727	ucdt	MAX Xenoxus Helmet
2484306298	ucdt	M20 Balistik: Auraksium Madalyası
2484427478	ucdt	Tacizci için boşta bekleme süresini 7 dakika'ya çıkartır.
2484432254	ucdt	Flare VE6
2484583642	ucdt	Arbiter Mühendis Zırhı
2484633514	ucdt	F1
2484773005	ucdt	WASP Zırh Çıkartması
2485026028	ugdt	Creator
2485293776	ucdt	Sıhhiye: Explosives
2485340669	ucdt	Silahın varsayılan şarjör kapasitesine toplamda 1 mermi ekler.
2485401368	ucdt	RNGTEK's Lx6 scope gives soldiers precision shots at long engagement ranges.
2485402129	ucdt	The Tower on Haunted Hill
2485628122	ucdt	Apply the single use Jungle Forest camo pattern to your weapon. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
2485706410	ucdt	Plague Doctor Araç Çıkartması
2485741155	ucdt	the Slayer
2485764311	ucdt	Shattered Zırh Kamuflajı
2485947932	ucdt	5000 Cert
2486183607	ucdt	Yarbay 2
2486374919	ucdt	Conquest: Indar
2486411819	ugdt	Indar Hearts Silah Kamuflajı
2486446801	ucdt	TÜR:
2486542249	ucdt	NC Nexus Spawn
2486873700	ucdt	Reduces minimum cone of fire and cone of fire recovery time.
2487246587	ugdt	Palm Camo
2487359416	ucdt	Adds the Combustion Intake to the Galaksi. VS use only.
2487381410	ucdt	Kurtarıcı için boşta bekleme süresini 7 dakika'ya çıkartır.
2487617553	ucdt	Hata: Mentor Manga'ları diğer Manga'lar ile birleşemez.
2487623257	ucdt	The9 Sunucu Adı 1
2487749039	ucdt	Freyr Geothermal Plant
2487767371	ucdt	Donanma Zırhı 2
2487892697	ugdt	Galaksi Advanced Mobile Station
2487914209	ugdt	Korgeneral Çıkartması 4
2487919376	ucdt	EMP Assist
2487976799	ucdt	Silahın yeniden dolum hızını 0.3 saniye azaltır.
2487990261	ucdt	3.4x Dürbün 
2488350184	ugdt	Searhus
2488556474	ucdt	Increases the performance of your turbo by 1% over the previous version.
2488729723	ucdt	Improved turning for your vehicle
2488809438	ucdt	Mini Chaingun: Bakır Madalya
2489002569	ucdt	Silahın varsayılan şarjör kapasitesine toplamda 50 mermi ekler.
2489077163	ucdt	MAST
2489140905	ucdt	Slows and disorients enemies within its blast radius
2489210758	ucdt	Flare VE6: Auraksium Madalyası
2489274925	ucdt	Designed for raw power, the Decimator is unmatched in its destructive potential against enemy vehicles and infantry. This variant features classy flames over a black finish. All factions can use NS weapons.
2489324558	ucdt	Hornet Füzeleri: Altın Madalya
2489355606	ucdt	İzci Radarı
2489930148	ucdt	Gelişmiş Kalkan Yenileyici
2489976263	ucdt	Ezici Roket Podları
2489984050	ucdt	NSX Amaterasu: Altın Madalya
2490091117	ugdt	Bravo MHS Helmet
2490405999	ucdt	It's expensive, but that's kind of the point. All factions can use this gear.
2490458646	ucdt	Silahın yeniden dolum süresini 13.125% azaltır.
2490570690	ucdt	Kritik Öldürme Yardım Bonusu
2490720261	ucdt	Tacizci Road Ripper Rims
2490720880	ucdt	Quick Melee
2490760041	ucdt	Relic Priest Helmet
2490842919	ucdt	Carbon Mesh Silah Kamuflajı
2490913563	ucdt	Check to see what's on sale today!
2491090030	ucdt	Created to help increase survivability for MAXes with no infantry support, the Cosmos VM3's increased ammo capacity enables lone units to defend themselves longer without access to an equipment terminal. VS use only.
2491134683	ucdt	VS - Heavy Pistol - Mid - V2 Description(Delete Me -BB)
2491135396	ucdt	Sinsi için boşta bekleme süresini 24 dakika'ya çıkartır.
2491274948	ugdt	Çakal Füzeleri
2491417116	ucdt	Safe Landing 4
2491427780	ucdt	Raven: Auraksium Madalyası
2491457531	ucdt	Winter Sale
2491474111	ucdt	Aiming down the sights of your weapon will greatly improve accuracy but penalize your movement.
2491569756	ucdt	El Freni
2491720655	ucdn	
2491806320	ucdt	Items Only Found in the Heroic Boost Bundle!
2491950042	ugdt	Dünya Şampiyonu
2492221758	ugdt	Galm Zırh Çıkartması
2492260878	ugdt	Forward Zırh Çıkartması
2492428693	ucdt	Sneaky
2492539254	ucdt	Red Hearts Silah Kamuflajı
2492597487	ucdt	Alınan hasarı her 1 saniyede bir 2.67% oranında tamir eder. Alınan hasar devam ederse otomatik tamiri 12 saniye boyunca devredışı bırakır.
2492612386	ucdt	Flail does not have AI Module and cannot fire.
2492823901	ucdt	Reduces the resource cost of acquiring this vehicle by an additional 15% [WIP]
2492860397	ucdt	Üye
2493207112	ucdt	İyileştirici El Bombası
2493379201	ucdt	Silahın varsayılan cephane kapasitesine toplamda 360 mermi ekler.
2493426047	ucdt	Cephane Kapasitesi 1
2493681971	ucdt	Alınan hasarı her 5 saniyede bir 4.38% oranında tamir eder.
2493684228	ucdt	Batı Sıçrama Kapısı Bağlantısı
2493797099	ugdt	Indar Dry Brush Camo
2494041267	ugdt	Sivrisinek Hornet Plating
2494126283	ucdt	PS1 Gold Hood Ornament
2494164389	ucdt	Always keep moving. A stationary target is often a dead target.
2494423948	ucdt	Tabanca: LA8 Rebel
2494603726	ucdt	Grey Heron Shipping
2494792740	ucdt	Sinsi Terran Republic Horn
2494872322	ucdt	Silahın varsayılan şarjör boyutuna toplamda 1 el bombası ekler.
2494889529	ucdt	Sinsi Snowflake Lumifiber
2495066675	ugdt	Division Helmet
2495105394	ucdt	LC1 Bumpers
2495159854	ucdt	Dark Digital Silah Kamuflajı
2495210698	ucdt	Yarıcı Gunport [WIP]: Gümüş Madalya
2495275464	ucdt	Fatih 4
2495314056	ucdt	Praetorian Hood Ornament
2495418589	ugdt	Solid Green Camo
2495545509	ucdt	Galaksi Vertical Thrust - Seviye 2
2496102385	ucdt	ACE Tool - Turret: Altın Madalya
2496313198	ucdt	Customize your ground vehicle by adding a PS1 Gold Hood Ornament.
2496336423	ucdt	Vehicle Ammo Test Ability Description
2496425489	ucdt	Dark Wave Camo
2496472358	ucdt	Çakal Füzeleri: Auraksium Madalyası
2496588810	ugdt	Innova Placeholder Title 38
2496913198	ucdt	Silahın yeniden dolum hızını 0.1 saniye azaltır.
2497055823	ucdt	Legacy - Rangefinder 1
2497072934	ucdt	[*player*] müfreze'ye katıldı.
2497116065	ucdt	Life Support System 2 (6553) (DNT)
2497195728	ugdt	Give Me Liberty Zırh Çıkartması
2497213359	ucdt	ScrLk
2497234744	ucdt	Apply the single use Indar Scrub camo pattern to your vehicle. NC use only. Single use camo can only be applied to one loadout one time and must be used on this character.
2497240550	ugdt	Silah Lazeri
2497417325	ucdt	The LA8 Rebel's high damage gives it a longer effective range when compared to most side arms. NC use only.
2497635613	ucdt	AC Araç Çıkartması
2497658960	ucdt	Idle Timer 8
2497680308	ucdt	Silahın varsayılan cephane kapasitesine toplamda mermi 70 ekler.
2497811733	ucdt	SAW-M: Altın Madalya
2497955277	ucdt	Hossin: Capture and Hold 02
2498053481	ugdt	Ezici Roket Podları
2498080903	ucdt	"0" Hood Ornament
2498100435	ucdt	Single Use Woodland Camo
2498117525	ugdt	War Bear Zırh Çıkartması
2498299627	ucdt	Tamir Modülü (KULLANILMAMIŞ)
2498360534	ucdt	Have extra ammunition here!
2498384519	ucdt	NS-15M AE
2498560453	ugdt	Lizard Brigade
2498594059	ucdt	Tacizci Bunker Windshield
2498622526	ucdt	Süvari Adamant Plating
2498636618	ucdt	Overload a shield generator
2498674727	ucdt	The Air to Ground Missiles are ideal for engaging ground targets
2498810638	ucdt	Tacizci için boşta bekleme süresini 13 dakika'ya çıkartır.
2498819639	ugdt	Lock on Time 2
2498820341	ucdt	Nanite Systems Vehicle
2499097815	ucdt	Apply the African Forest camo pattern to your vehicle. All factions can use this gear.
2499355963	ucdt	Horseman
2499438717	ucdt	NC Enemy Empire FTE Placehlder
2499444619	ucdt	Mevcut Y. Optiği
2499456574	ucdt	Tacizci Toe Cutter Tire Spikes
2499513075	ucdt	M6 Onslaught
2499755735	ucdt	Apply the single use Snow Aspen Forest camo pattern to your armor. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
2499840415	ucdt	You've reached Battle Rank 15, which means you've gained enough combat experience that you'll be unable to return to Koltyr. Head for a Warp Gate Terminal if you need to deploy to a new continent.
2499996031	ugdt	TR Varsayılan Ses Paketi
2500152562	ucdt	G30 Ayaklı, uçaklara karşı daha etkili olabilmek için yüksek irtiva aralığı ve yumuşak uçlu mühimmata sahip ağır makineli bir tüfek. Bu silahı tüm taraflar kullanabilir.
2500201049	ucdt	Silah Lazeri
2500430327	ucdt	HIVE için imparatorluğunuzun logosunu içeren bir afiş direği.
2500451646	ucdt	Next Rank: Repairs 4% every 1 second.
2500558826	ucdt	Aracın 40 metre çevresindeki düşmanların hareketlerini tespit eder ve yakındaki müttefikler için mini haritada yerlerini işaretler. İzci radarının çalışması için araç kullanımda olmalıdır.
2500694561	ucdt	Recon Drone Tespit Bonusu
2500764924	ucdt	Additional composite plating to complement the look of your soldier. TR use only.
